price_date,province_name,city_name,commodity_name,unit,price,source
2026-04-30,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Beras,kg,15300.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Cabai Merah,kg,51000.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Cabai Merah,kg,51000.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Cabai Merah,kg,50400.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Cabai Merah,kg,50400.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Cabai Rawit,kg,61500.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Cabai Rawit,kg,61500.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Cabai Rawit,kg,60700.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Cabai Rawit,kg,60100.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Daging Ayam,kg,33400.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Daging Ayam,kg,33400.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Daging Ayam,kg,33750.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Daging Ayam,kg,34750.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Daging Sapi,kg,141600.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Daging Sapi,kg,141600.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Daging Sapi,kg,141600.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Daging Sapi,kg,141600.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Gula Pasir,kg,18850.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Gula Pasir,kg,19000.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Gula Pasir,kg,19000.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Gula Pasir,kg,19000.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Minyak Goreng,kg,20400.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Minyak Goreng,kg,20400.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Minyak Goreng,kg,20400.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Minyak Goreng,kg,20400.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Telur Ayam,kg,33750.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Telur Ayam,kg,33750.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Telur Ayam,kg,33750.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,Telur Ayam,kg,33750.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Riau,Kepulauan Riau,Bawang Merah,kg,29850.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Riau,Kepulauan Riau,Bawang Merah,kg,29850.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Riau,Kepulauan Riau,Bawang Merah,kg,29850.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Riau,Kepulauan Riau,Bawang Merah,kg,29850.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Riau,Kepulauan Riau,Bawang Putih,kg,29250.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Riau,Kepulauan Riau,Bawang Putih,kg,29250.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Riau,Kepulauan Riau,Bawang Putih,kg,29250.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Riau,Kepulauan Riau,Bawang Putih,kg,29250.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Riau,Kepulauan Riau,Beras,kg,15500.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Riau,Kepulauan Riau,Beras,kg,15500.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Riau,Kepulauan Riau,Beras,kg,15500.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Riau,Kepulauan Riau,Beras,kg,15500.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Riau,Kepulauan Riau,Cabai Merah,kg,46350.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Riau,Kepulauan Riau,Cabai Merah,kg,46600.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Riau,Kepulauan Riau,Cabai Merah,kg,47950.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Riau,Kepulauan Riau,Cabai Merah,kg,50700.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Riau,Kepulauan Riau,Cabai Rawit,kg,59600.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Riau,Kepulauan Riau,Cabai Rawit,kg,59700.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Riau,Kepulauan Riau,Cabai Rawit,kg,60200.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Riau,Kepulauan Riau,Cabai Rawit,kg,60150.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Riau,Kepulauan Riau,Daging Ayam,kg,40500.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Riau,Kepulauan Riau,Daging Ayam,kg,40500.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Riau,Kepulauan Riau,Daging Ayam,kg,40500.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Riau,Kepulauan Riau,Daging Ayam,kg,40950.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Riau,Kepulauan Riau,Daging Sapi,kg,127500.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Riau,Kepulauan Riau,Daging Sapi,kg,127500.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Riau,Kepulauan Riau,Daging Sapi,kg,127500.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Riau,Kepulauan Riau,Daging Sapi,kg,127500.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Riau,Kepulauan Riau,Gula Pasir,kg,16800.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Riau,Kepulauan Riau,Gula Pasir,kg,16800.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Riau,Kepulauan Riau,Gula Pasir,kg,16800.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Riau,Kepulauan Riau,Gula Pasir,kg,16800.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Riau,Kepulauan Riau,Minyak Goreng,kg,20250.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Riau,Kepulauan Riau,Minyak Goreng,kg,20250.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Riau,Kepulauan Riau,Minyak Goreng,kg,20250.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Riau,Kepulauan Riau,Minyak Goreng,kg,20250.0,PIHPS Grid Backfill
2026-04-27,Kepulauan Riau,Kepulauan Riau,Telur Ayam,kg,29600.0,PIHPS Grid Backfill
2026-04-28,Kepulauan Riau,Kepulauan Riau,Telur Ayam,kg,29600.0,PIHPS Grid Backfill
2026-04-29,Kepulauan Riau,Kepulauan Riau,Telur Ayam,kg,29600.0,PIHPS Grid Backfill
2026-04-30,Kepulauan Riau,Kepulauan Riau,Telur Ayam,kg,29600.0,PIHPS Grid Backfill
2026-04-27,Lampung,Lampung,Bawang Merah,kg,40900.0,PIHPS Grid Backfill
2026-04-28,Lampung,Lampung,Bawang Merah,kg,41150.0,PIHPS Grid Backfill
2026-04-29,Lampung,Lampung,Bawang Merah,kg,41150.0,PIHPS Grid Backfill
2026-04-30,Lampung,Lampung,Bawang Merah,kg,41650.0,PIHPS Grid Backfill
2026-04-27,Lampung,Lampung,Bawang Putih,kg,34400.0,PIHPS Grid Backfill
2026-04-28,Lampung,Lampung,Bawang Putih,kg,34400.0,PIHPS Grid Backfill
2026-04-29,Lampung,Lampung,Bawang Putih,kg,34400.0,PIHPS Grid Backfill
2026-04-30,Lampung,Lampung,Bawang Putih,kg,34150.0,PIHPS Grid Backfill
2026-04-27,Lampung,Lampung,Beras,kg,14850.0,PIHPS Grid Backfill
2026-04-28,Lampung,Lampung,Beras,kg,14850.0,PIHPS Grid Backfill
2026-04-29,Lampung,Lampung,Beras,kg,14850.0,PIHPS Grid Backfill
2026-04-30,Lampung,Lampung,Beras,kg,14850.0,PIHPS Grid Backfill
2026-04-27,Lampung,Lampung,Cabai Merah,kg,44150.0,PIHPS Grid Backfill
2026-04-28,Lampung,Lampung,Cabai Merah,kg,43950.0,PIHPS Grid Backfill
2026-04-29,Lampung,Lampung,Cabai Merah,kg,45700.0,PIHPS Grid Backfill
2026-04-30,Lampung,Lampung,Cabai Merah,kg,44250.0,PIHPS Grid Backfill
2026-04-27,Lampung,Lampung,Cabai Rawit,kg,52750.0,PIHPS Grid Backfill
2026-04-28,Lampung,Lampung,Cabai Rawit,kg,54350.0,PIHPS Grid Backfill
2026-04-29,Lampung,Lampung,Cabai Rawit,kg,55600.0,PIHPS Grid Backfill
2026-04-30,Lampung,Lampung,Cabai Rawit,kg,54250.0,PIHPS Grid Backfill
2026-04-27,Lampung,Lampung,Daging Ayam,kg,33750.0,PIHPS Grid Backfill
2026-04-28,Lampung,Lampung,Daging Ayam,kg,33650.0,PIHPS Grid Backfill
2026-04-29,Lampung,Lampung,Daging Ayam,kg,33950.0,PIHPS Grid Backfill
2026-04-30,Lampung,Lampung,Daging Ayam,kg,34500.0,PIHPS Grid Backfill
2026-04-27,Lampung,Lampung,Daging Sapi,kg,132500.0,PIHPS Grid Backfill
2026-04-28,Lampung,Lampung,Daging Sapi,kg,132500.0,PIHPS Grid Backfill
2026-04-29,Lampung,Lampung,Daging Sapi,kg,132500.0,PIHPS Grid Backfill
2026-04-30,Lampung,Lampung,Daging Sapi,kg,132500.0,PIHPS Grid Backfill
2026-04-27,Lampung,Lampung,Gula Pasir,kg,19050.0,PIHPS Grid Backfill
2026-04-28,Lampung,Lampung,Gula Pasir,kg,19050.0,PIHPS Grid Backfill
2026-04-29,Lampung,Lampung,Gula Pasir,kg,19050.0,PIHPS Grid Backfill
2026-04-30,Lampung,Lampung,Gula Pasir,kg,19050.0,PIHPS Grid Backfill
2026-04-27,Lampung,Lampung,Minyak Goreng,kg,22200.0,PIHPS Grid Backfill
2026-04-28,Lampung,Lampung,Minyak Goreng,kg,22200.0,PIHPS Grid Backfill
2026-04-29,Lampung,Lampung,Minyak Goreng,kg,22200.0,PIHPS Grid Backfill
2026-04-30,Lampung,Lampung,Minyak Goreng,kg,22250.0,PIHPS Grid Backfill
2026-04-27,Lampung,Lampung,Telur Ayam,kg,28100.0,PIHPS Grid Backfill
2026-04-28,Lampung,Lampung,Telur Ayam,kg,28100.0,PIHPS Grid Backfill
2026-04-29,Lampung,Lampung,Telur Ayam,kg,27950.0,PIHPS Grid Backfill
2026-04-30,Lampung,Lampung,Telur Ayam,kg,27700.0,PIHPS Grid Backfill
2026-04-27,Maluku,Maluku,Bawang Merah,kg,53150.0,PIHPS Grid Backfill
2026-04-28,Maluku,Maluku,Bawang Merah,kg,53150.0,PIHPS Grid Backfill
2026-04-29,Maluku,Maluku,Bawang Merah,kg,53150.0,PIHPS Grid Backfill
2026-04-30,Maluku,Maluku,Bawang Merah,kg,53150.0,PIHPS Grid Backfill
2026-04-27,Maluku,Maluku,Bawang Putih,kg,42500.0,PIHPS Grid Backfill
2026-04-28,Maluku,Maluku,Bawang Putih,kg,42500.0,PIHPS Grid Backfill
2026-04-29,Maluku,Maluku,Bawang Putih,kg,42500.0,PIHPS Grid Backfill
2026-04-30,Maluku,Maluku,Bawang Putih,kg,42500.0,PIHPS Grid Backfill
2026-04-27,Maluku,Maluku,Beras,kg,16800.0,PIHPS Grid Backfill
2026-04-28,Maluku,Maluku,Beras,kg,16800.0,PIHPS Grid Backfill
2026-04-29,Maluku,Maluku,Beras,kg,16800.0,PIHPS Grid Backfill
2026-04-30,Maluku,Maluku,Beras,kg,16800.0,PIHPS Grid Backfill
2026-04-27,Maluku,Maluku,Cabai Merah,kg,64400.0,PIHPS Grid Backfill
2026-04-28,Maluku,Maluku,Cabai Merah,kg,63750.0,PIHPS Grid Backfill
2026-04-29,Maluku,Maluku,Cabai Merah,kg,63750.0,PIHPS Grid Backfill
2026-04-30,Maluku,Maluku,Cabai Merah,kg,63750.0,PIHPS Grid Backfill
2026-04-27,Maluku,Maluku,Cabai Rawit,kg,80000.0,PIHPS Grid Backfill
2026-04-28,Maluku,Maluku,Cabai Rawit,kg,80000.0,PIHPS Grid Backfill
2026-04-29,Maluku,Maluku,Cabai Rawit,kg,79400.0,PIHPS Grid Backfill
2026-04-30,Maluku,Maluku,Cabai Rawit,kg,79100.0,PIHPS Grid Backfill
2026-04-27,Maluku,Maluku,Daging Ayam,kg,47500.0,PIHPS Grid Backfill
2026-04-28,Maluku,Maluku,Daging Ayam,kg,47500.0,PIHPS Grid Backfill
2026-04-29,Maluku,Maluku,Daging Ayam,kg,47500.0,PIHPS Grid Backfill
2026-04-30,Maluku,Maluku,Daging Ayam,kg,47500.0,PIHPS Grid Backfill
2026-04-27,Maluku,Maluku,Daging Sapi,kg,149400.0,PIHPS Grid Backfill
2026-04-28,Maluku,Maluku,Daging Sapi,kg,149400.0,PIHPS Grid Backfill
2026-04-29,Maluku,Maluku,Daging Sapi,kg,148150.0,PIHPS Grid Backfill
2026-04-30,Maluku,Maluku,Daging Sapi,kg,148150.0,PIHPS Grid Backfill
2026-04-27,Maluku,Maluku,Gula Pasir,kg,21550.0,PIHPS Grid Backfill
2026-04-28,Maluku,Maluku,Gula Pasir,kg,21550.0,PIHPS Grid Backfill
2026-04-29,Maluku,Maluku,Gula Pasir,kg,21550.0,PIHPS Grid Backfill
2026-04-30,Maluku,Maluku,Gula Pasir,kg,21550.0,PIHPS Grid Backfill
2026-04-27,Maluku,Maluku,Minyak Goreng,kg,24150.0,PIHPS Grid Backfill
2026-04-28,Maluku,Maluku,Minyak Goreng,kg,24450.0,PIHPS Grid Backfill
2026-04-29,Maluku,Maluku,Minyak Goreng,kg,24450.0,PIHPS Grid Backfill
2026-04-30,Maluku,Maluku,Minyak Goreng,kg,24850.0,PIHPS Grid Backfill
2026-04-27,Maluku,Maluku,Telur Ayam,kg,37000.0,PIHPS Grid Backfill
2026-04-28,Maluku,Maluku,Telur Ayam,kg,37000.0,PIHPS Grid Backfill
2026-04-29,Maluku,Maluku,Telur Ayam,kg,37000.0,PIHPS Grid Backfill
2026-04-30,Maluku,Maluku,Telur Ayam,kg,37000.0,PIHPS Grid Backfill
2026-04-27,Maluku Utara,Maluku Utara,Bawang Merah,kg,71250.0,PIHPS Grid Backfill
2026-04-28,Maluku Utara,Maluku Utara,Bawang Merah,kg,72500.0,PIHPS Grid Backfill
2026-04-29,Maluku Utara,Maluku Utara,Bawang Merah,kg,72500.0,PIHPS Grid Backfill
2026-04-30,Maluku Utara,Maluku Utara,Bawang Merah,kg,65000.0,PIHPS Grid Backfill
2026-04-27,Maluku Utara,Maluku Utara,Bawang Putih,kg,57750.0,PIHPS Grid Backfill
2026-04-28,Maluku Utara,Maluku Utara,Bawang Putih,kg,59000.0,PIHPS Grid Backfill
2026-04-29,Maluku Utara,Maluku Utara,Bawang Putih,kg,59000.0,PIHPS Grid Backfill
2026-04-30,Maluku Utara,Maluku Utara,Bawang Putih,kg,54000.0,PIHPS Grid Backfill
2026-04-27,Maluku Utara,Maluku Utara,Beras,kg,17650.0,PIHPS Grid Backfill
2026-04-28,Maluku Utara,Maluku Utara,Beras,kg,17650.0,PIHPS Grid Backfill
2026-04-29,Maluku Utara,Maluku Utara,Beras,kg,17650.0,PIHPS Grid Backfill
2026-04-30,Maluku Utara,Maluku Utara,Beras,kg,17650.0,PIHPS Grid Backfill
2026-04-27,Maluku Utara,Maluku Utara,Cabai Merah,kg,65000.0,PIHPS Grid Backfill
2026-04-28,Maluku Utara,Maluku Utara,Cabai Merah,kg,65000.0,PIHPS Grid Backfill
2026-04-29,Maluku Utara,Maluku Utara,Cabai Merah,kg,65000.0,PIHPS Grid Backfill
2026-04-30,Maluku Utara,Maluku Utara,Cabai Merah,kg,60000.0,PIHPS Grid Backfill
2026-04-27,Maluku Utara,Maluku Utara,Cabai Rawit,kg,117500.0,PIHPS Grid Backfill
2026-04-28,Maluku Utara,Maluku Utara,Cabai Rawit,kg,117500.0,PIHPS Grid Backfill
2026-04-29,Maluku Utara,Maluku Utara,Cabai Rawit,kg,117500.0,PIHPS Grid Backfill
2026-04-30,Maluku Utara,Maluku Utara,Cabai Rawit,kg,85000.0,PIHPS Grid Backfill
2026-04-27,Maluku Utara,Maluku Utara,Daging Ayam,kg,45500.0,PIHPS Grid Backfill
2026-04-28,Maluku Utara,Maluku Utara,Daging Ayam,kg,45500.0,PIHPS Grid Backfill
2026-04-29,Maluku Utara,Maluku Utara,Daging Ayam,kg,45500.0,PIHPS Grid Backfill
2026-04-30,Maluku Utara,Maluku Utara,Daging Ayam,kg,45500.0,PIHPS Grid Backfill
2026-04-27,Maluku Utara,Maluku Utara,Daging Sapi,kg,145000.0,PIHPS Grid Backfill
2026-04-28,Maluku Utara,Maluku Utara,Daging Sapi,kg,145000.0,PIHPS Grid Backfill
2026-04-29,Maluku Utara,Maluku Utara,Daging Sapi,kg,145000.0,PIHPS Grid Backfill
2026-04-30,Maluku Utara,Maluku Utara,Daging Sapi,kg,145000.0,PIHPS Grid Backfill
2026-04-27,Maluku Utara,Maluku Utara,Gula Pasir,kg,20500.0,PIHPS Grid Backfill
2026-04-28,Maluku Utara,Maluku Utara,Gula Pasir,kg,20500.0,PIHPS Grid Backfill
2026-04-29,Maluku Utara,Maluku Utara,Gula Pasir,kg,20500.0,PIHPS Grid Backfill
2026-04-30,Maluku Utara,Maluku Utara,Gula Pasir,kg,20500.0,PIHPS Grid Backfill
2026-04-27,Maluku Utara,Maluku Utara,Minyak Goreng,kg,22850.0,PIHPS Grid Backfill
2026-04-28,Maluku Utara,Maluku Utara,Minyak Goreng,kg,23000.0,PIHPS Grid Backfill
2026-04-29,Maluku Utara,Maluku Utara,Minyak Goreng,kg,23000.0,PIHPS Grid Backfill
2026-04-30,Maluku Utara,Maluku Utara,Minyak Goreng,kg,23000.0,PIHPS Grid Backfill
2026-04-27,Maluku Utara,Maluku Utara,Telur Ayam,kg,44100.0,PIHPS Grid Backfill
2026-04-28,Maluku Utara,Maluku Utara,Telur Ayam,kg,44100.0,PIHPS Grid Backfill
2026-04-29,Maluku Utara,Maluku Utara,Telur Ayam,kg,44100.0,PIHPS Grid Backfill
2026-04-30,Maluku Utara,Maluku Utara,Telur Ayam,kg,44100.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Barat,Nusa Tenggara Barat,Bawang Merah,kg,38000.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Barat,Nusa Tenggara Barat,Bawang Merah,kg,38000.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Barat,Nusa Tenggara Barat,Bawang Merah,kg,39650.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Barat,Nusa Tenggara Barat,Bawang Merah,kg,39150.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Barat,Nusa Tenggara Barat,Bawang Merah,kg,39150.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Barat,Nusa Tenggara Barat,Bawang Putih,kg,34050.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Barat,Nusa Tenggara Barat,Bawang Putih,kg,34050.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Barat,Nusa Tenggara Barat,Bawang Putih,kg,34050.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Barat,Nusa Tenggara Barat,Bawang Putih,kg,34050.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Barat,Nusa Tenggara Barat,Bawang Putih,kg,34050.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Barat,Nusa Tenggara Barat,Beras,kg,13900.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Barat,Nusa Tenggara Barat,Beras,kg,13900.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Barat,Nusa Tenggara Barat,Beras,kg,13900.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Barat,Nusa Tenggara Barat,Beras,kg,13900.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Barat,Nusa Tenggara Barat,Beras,kg,13900.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Barat,Nusa Tenggara Barat,Cabai Merah,kg,41500.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Barat,Nusa Tenggara Barat,Cabai Merah,kg,42600.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Barat,Nusa Tenggara Barat,Cabai Merah,kg,42450.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Barat,Nusa Tenggara Barat,Cabai Merah,kg,41950.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Barat,Nusa Tenggara Barat,Cabai Merah,kg,41950.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Barat,Nusa Tenggara Barat,Cabai Rawit,kg,60950.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Barat,Nusa Tenggara Barat,Cabai Rawit,kg,58650.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Barat,Nusa Tenggara Barat,Cabai Rawit,kg,59400.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Barat,Nusa Tenggara Barat,Cabai Rawit,kg,59400.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Barat,Nusa Tenggara Barat,Cabai Rawit,kg,59400.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Barat,Nusa Tenggara Barat,Daging Ayam,kg,38450.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Barat,Nusa Tenggara Barat,Daging Ayam,kg,38700.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Barat,Nusa Tenggara Barat,Daging Ayam,kg,38700.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Barat,Nusa Tenggara Barat,Daging Ayam,kg,38950.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Barat,Nusa Tenggara Barat,Daging Ayam,kg,38950.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Barat,Nusa Tenggara Barat,Daging Sapi,kg,125650.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Barat,Nusa Tenggara Barat,Daging Sapi,kg,125650.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Barat,Nusa Tenggara Barat,Daging Sapi,kg,125650.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Barat,Nusa Tenggara Barat,Daging Sapi,kg,125950.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Barat,Nusa Tenggara Barat,Daging Sapi,kg,125950.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Barat,Nusa Tenggara Barat,Gula Pasir,kg,19200.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Barat,Nusa Tenggara Barat,Gula Pasir,kg,19250.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Barat,Nusa Tenggara Barat,Gula Pasir,kg,19250.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Barat,Nusa Tenggara Barat,Gula Pasir,kg,19250.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Barat,Nusa Tenggara Barat,Gula Pasir,kg,19250.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Barat,Nusa Tenggara Barat,Minyak Goreng,kg,23050.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Barat,Nusa Tenggara Barat,Minyak Goreng,kg,23150.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Barat,Nusa Tenggara Barat,Minyak Goreng,kg,23150.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Barat,Nusa Tenggara Barat,Minyak Goreng,kg,23200.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Barat,Nusa Tenggara Barat,Minyak Goreng,kg,23200.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Barat,Nusa Tenggara Barat,Telur Ayam,kg,30200.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Barat,Nusa Tenggara Barat,Telur Ayam,kg,30000.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Barat,Nusa Tenggara Barat,Telur Ayam,kg,30000.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Barat,Nusa Tenggara Barat,Telur Ayam,kg,30000.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Barat,Nusa Tenggara Barat,Telur Ayam,kg,30000.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Timur,Nusa Tenggara Timur,Bawang Merah,kg,46650.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Timur,Nusa Tenggara Timur,Bawang Merah,kg,46650.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Timur,Nusa Tenggara Timur,Bawang Merah,kg,46650.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Timur,Nusa Tenggara Timur,Bawang Merah,kg,45850.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Timur,Nusa Tenggara Timur,Bawang Merah,kg,45850.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Timur,Nusa Tenggara Timur,Bawang Putih,kg,45400.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Timur,Nusa Tenggara Timur,Bawang Putih,kg,45400.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Timur,Nusa Tenggara Timur,Bawang Putih,kg,45400.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Timur,Nusa Tenggara Timur,Bawang Putih,kg,44600.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Timur,Nusa Tenggara Timur,Bawang Putih,kg,44600.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Timur,Nusa Tenggara Timur,Beras,kg,15300.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Timur,Nusa Tenggara Timur,Beras,kg,15300.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Timur,Nusa Tenggara Timur,Beras,kg,15300.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Timur,Nusa Tenggara Timur,Beras,kg,15300.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Timur,Nusa Tenggara Timur,Beras,kg,15300.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Timur,Nusa Tenggara Timur,Cabai Merah,kg,59600.0,PIHPS Grid Backfill
